Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Median time in port (days),Median time in port (days) Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote,Port Name,Administrative Approach Rank,"Total
Points",Statistic Approach Rank,IndeX Value
2020,S,Semi-annual,926,United Kingdom,4,Dry breakbulk carriers,1.5222,,19,,3339,,71543,,4595.0,,55973.0,,,,,,LOS ANGELES,370,-954.086,369,-281.841
2020,S,Semi-annual,926,United Kingdom,4,Dry breakbulk carriers,1.5222,,19,,3339,,71543,,4595.0,,55973.0,,,,,,LYTTELTON,188,0.034,186,0.0
2020,S,Semi-annual,926,United Kingdom,4,Dry breakbulk carriers,1.5222,,19,,3339,,71543,,4595.0,,55973.0,,,,,,SOUTHAMPTON,290,1.404,317,-45.0
2020,S,Semi-annual,926,United Kingdom,5,Dry bulk carriers,2.5,,12,,28023,,95047,,48378.0,,181305.0,,,,,,BUENAVENTURA,72,-1.353,71,29.0
2020,S,Semi-annual,926,United Kingdom,5,Dry bulk carriers,2.5,,12,,28023,,95047,,48378.0,,181305.0,,,,,,ENSENADA,136,-0.378,125,11.0
2020,S,Semi-annual,926,United Kingdom,5,Dry bulk carriers,2.5,,12,,28023,,95047,,48378.0,,181305.0,,,,,,LOS ANGELES,370,-954.086,369,-281.841
2020,S,Semi-annual,926,United Kingdom,5,Dry bulk carriers,2.5,,12,,28023,,95047,,48378.0,,181305.0,,,,,,LYTTELTON,188,0.034,186,0.0
2020,S,Semi-annual,926,United Kingdom,5,Dry bulk carriers,2.5,,12,,28023,,95047,,48378.0,,181305.0,,,,,,SOUTHAMPTON,290,1.404,317,-45.0
2020,S,Semi-annual,926,United Kingdom,6,Roll-on/ roll-off ships,,,14,,23979,,100430,,9788.0,,55828.0,,,,,,BUENAVENTURA,72,-1.353,71,29.0
2020,S,Semi-annual,926,United Kingdom,6,Roll-on/ roll-off ships,,,14,,23979,,100430,,9788.0,,55828.0,,,,,,ENSENADA,136,-0.378,125,11.0
2020,S,Semi-annual,926,United Kingdom,6,Roll-on/ roll-off ships,,,14,,23979,,100430,,9788.0,,55828.0,,,,,,LOS ANGELES,370,-954.086,369,-281.841
2020,S,Semi-annual,926,United Kingdom,6,Roll-on/ roll-off ships,,,14,,23979,,100430,,9788.0,,55828.0,,,,,,LYTTELTON,188,0.034,186,0.0
2020,S,Semi-annual,926,United Kingdom,6,Roll-on/ roll-off ships,,,14,,23979,,100430,,9788.0,,55828.0,,,,,,SOUTHAMPTON,290,1.404,317,-45.0
2020,S,Semi-annual,926,United Kingdom,7,Liquefied petroleum gas carriers,1.0698,,12,,7081,,47342,,7500.0,,54561.0,,,,,,BUENAVENTURA,72,-1.353,71,29.0
2020,S,Semi-annual,926,United Kingdom,7,Liquefied petroleum gas carriers,1.0698,,12,,7081,,47342,,7500.0,,54561.0,,,,,,ENSENADA,136,-0.378,125,11.0
2020,S,Semi-annual,926,United Kingdom,7,Liquefied petroleum gas carriers,1.0698,,12,,7081,,47342,,7500.0,,54561.0,,,,,,LOS ANGELES,370,-954.086,369,-281.841
2020,S,Semi-annual,926,United Kingdom,7,Liquefied petroleum gas carriers,1.0698,,12,,7081,,47342,,7500.0,,54561.0,,,,,,LYTTELTON,188,0.034,186,0.0
2020,S,Semi-annual,926,United Kingdom,7,Liquefied petroleum gas carriers,1.0698,,12,,7081,,47342,,7500.0,,54561.0,,,,,,SOUTHAMPTON,290,1.404,317,-45.0
2020,S,Semi-annual,926,United Kingdom,8,Liquefied natural gas carriers,1.3566,,8,,115061,,168189,,93633.0,,154940.0,,,,,,BUENAVENTURA,72,-1.353,71,29.0
2020,S,Semi-annual,926,United Kingdom,8,Liquefied natural gas carriers,1.3566,,8,,115061,,168189,,93633.0,,154940.0,,,,,,ENSENADA,136,-0.378,125,11.0
2020,S,Semi-annual,926,United Kingdom,8,Liquefied natural gas carriers,1.3566,,8,,115061,,168189,,93633.0,,154940.0,,,,,,LOS ANGELES,370,-954.086,369,-281.841
2020,S,Semi-annual,926,United Kingdom,8,Liquefied natural gas carriers,1.3566,,8,,115061,,168189,,93633.0,,154940.0,,,,,,LYTTELTON,188,0.034,186,0.0
2020,S,Semi-annual,926,United Kingdom,8,Liquefied natural gas carriers,1.3566,,8,,115061,,168189,,93633.0,,154940.0,,,,,,SOUTHAMPTON,290,1.404,317,-45.0
2021,S,Semi-annual,36,Australia,0,All ships,1.5736,,21,,25644,,152457,,82613.0,,299688.0,,4728.0,,9572.0,,ADELAIDE,264,-9.863,257,-3.425
2021,S,Semi-annual,36,Australia,0,All ships,1.5736,,21,,25644,,152457,,82613.0,,299688.0,,4728.0,,9572.0,,MELBOURNE,308,-37.421,294,-11.938
2021,S,Semi-annual,36,Australia,1,Passenger ships,,,30,,2384,,29338,,,,,,,,,,ADELAIDE,264,-9.863,257,-3.425
2021,S,Semi-annual,36,Australia,1,Passenger ships,,,30,,2384,,29338,,,,,,,,,,MELBOURNE,308,-37.421,294,-11.938
2021,S,Semi-annual,36,Australia,2,Liquid bulk carriers,1.2628,,8,,23733,,84796,,40195.0,,167295.0,,,,,,ADELAIDE,264,-9.863,257,-3.425
2021,S,Semi-annual,36,Australia,2,Liquid bulk carriers,1.2628,,8,,23733,,84796,,40195.0,,167295.0,,,,,,MELBOURNE,308,-37.421,294,-11.938
2021,S,Semi-annual,36,Australia,3,Container ships,1.4583,,14,,52245,,109712,,,,,,4728.0,,9572.0,,ADELAIDE,264,-9.863,257,-3.425
2021,S,Semi-annual,36,Australia,3,Container ships,1.4583,,14,,52245,,109712,,,,,,4728.0,,9572.0,,MELBOURNE,308,-37.421,294,-11.938
2021,S,Semi-annual,36,Australia,4,Dry breakbulk carriers,1.9486,,11,,18266,,91649,,27860.0,,103652.0,,,,,,ADELAIDE,264,-9.863,257,-3.425
2021,S,Semi-annual,36,Australia,4,Dry breakbulk carriers,1.9486,,11,,18266,,91649,,27860.0,,103652.0,,,,,,MELBOURNE,308,-37.421,294,-11.938
2021,S,Semi-annual,36,Australia,5,Dry bulk carriers,1.7198,,10,,59983,,152457,,112223.0,,299688.0,,,,,,ADELAIDE,264,-9.863,257,-3.425
2021,S,Semi-annual,36,Australia,5,Dry bulk carriers,1.7198,,10,,59983,,152457,,112223.0,,299688.0,,,,,,MELBOURNE,308,-37.421,294,-11.938
2021,S,Semi-annual,36,Australia,6,Roll-on/ roll-off ships,,,12,,43049,,76420,,15883.0,,43878.0,,,,,,ADELAIDE,264,-9.863,257,-3.425
2021,S,Semi-annual,36,Australia,6,Roll-on/ roll-off ships,,,12,,43049,,76420,,15883.0,,43878.0,,,,,,MELBOURNE,308,-37.421,294,-11.938
2021,S,Semi-annual,36,Australia,7,Liquefied petroleum gas carriers,0.9479,,11,,12411,,51035,,14088.0,,58591.0,,,,,,ADELAIDE,264,-9.863,257,-3.425
2021,S,Semi-annual,36,Australia,7,Liquefied petroleum gas carriers,0.9479,,11,,12411,,51035,,14088.0,,58591.0,,,,,,MELBOURNE,308,-37.421,294,-11.938
2021,S,Semi-annual,36,Australia,8,Liquefied natural gas carriers,1.2465,,10,,111949,,149367,,85987.0,,104701.0,,,,,,ADELAIDE,264,-9.863,257,-3.425
2021,S,Semi-annual,36,Australia,8,Liquefied natural gas carriers,1.2465,,10,,111949,,149367,,85987.0,,104701.0,,,,,,BRISBANE,288,-24.619,281,-8.469
2021,S,Semi-annual,36,Australia,8,Liquefied natural gas carriers,1.2465,,10,,111949,,149367,,85987.0,,104701.0,,,,,,MELBOURNE,308,-37.421,294,-11.938
2021,S,Semi-annual,124,Canada,0,All ships,0.9726,,28,,10698,,176546,,35957.0,,233584.0,,5325.0,,16020.0,,HALIFAX,46,91.744,18,56.91
2021,S,Semi-annual,124,Canada,0,All ships,0.9726,,28,,10698,,176546,,35957.0,,233584.0,,5325.0,,16020.0,,SAINT JOHN,240,-1.73,235,-0.325
2021,S,Semi-annual,124,Canada,0,All ships,0.9726,,28,,10698,,176546,,35957.0,,233584.0,,5325.0,,16020.0,,MONTREAL,311,-39.809,313,-20.272
2021,S,Semi-annual,124,Canada,1,Passenger ships,,,30,,6135,,30285,,,,,,,,,,HALIFAX,46,91.744,18,56.91
2021,S,Semi-annual,124,Canada,1,Passenger ships,,,30,,6135,,30285,,,,,,,,,,SAINT JOHN,240,-1.73,235,-0.325
2021,S,Semi-annual,124,Canada,1,Passenger ships,,,30,,6135,,30285,,,,,,,,,,MONTREAL,311,-39.809,313,-20.272
2021,S,Semi-annual,124,Canada,2,Liquid bulk carriers,1.1007,,12,,26133,,85762,,44055.0,,167282.0,,,,,,HALIFAX,46,91.744,18,56.91
2021,S,Semi-annual,124,Canada,2,Liquid bulk carriers,1.1007,,12,,26133,,85762,,44055.0,,167282.0,,,,,,SAINT JOHN,240,-1.73,235,-0.325
2021,S,Semi-annual,124,Canada,2,Liquid bulk carriers,1.1007,,12,,26133,,85762,,44055.0,,167282.0,,,,,,MONTREAL,311,-39.809,313,-20.272
2021,S,Semi-annual,124,Canada,3,Container ships,1.8233,,15,,58770,,176546,,,,,,5325.0,,16020.0,,HALIFAX,46,91.744,18,56.91
2021,S,Semi-annual,124,Canada,3,Container ships,1.8233,,15,,58770,,176546,,,,,,5325.0,,16020.0,,SAINT JOHN,240,-1.73,235,-0.325
2021,S,Semi-annual,124,Canada,3,Container ships,1.8233,,15,,58770,,176546,,,,,,5325.0,,16020.0,,MONTREAL,311,-39.809,313,-20.272
2021,S,Semi-annual,124,Canada,4,Dry breakbulk carriers,0.8663,,13,,12587,,42515,,17803.0,,60594.0,,,,,,HALIFAX,46,91.744,18,56.91
2021,S,Semi-annual,124,Canada,4,Dry breakbulk carriers,0.8663,,13,,12587,,42515,,17803.0,,60594.0,,,,,,SAINT JOHN,240,-1.73,235,-0.325
2021,S,Semi-annual,124,Canada,4,Dry breakbulk carriers,0.8663,,13,,12587,,42515,,17803.0,,60594.0,,,,,,MONTREAL,311,-39.809,313,-20.272
2021,S,Semi-annual,124,Canada,5,Dry bulk carriers,0.5514,,22,,28525,,118305,,49487.0,,233584.0,,,,,,HALIFAX,46,91.744,18,56.91
2021,S,Semi-annual,124,Canada,5,Dry bulk carriers,0.5514,,22,,28525,,118305,,49487.0,,233584.0,,,,,,SAINT JOHN,240,-1.73,235,-0.325
2021,S,Semi-annual,124,Canada,5,Dry bulk carriers,0.5514,,22,,28525,,118305,,49487.0,,233584.0,,,,,,MONTREAL,311,-39.809,313,-20.272
2021,S,Semi-annual,124,Canada,6,Roll-on/ roll-off ships,,,20,,11053,,100430,,6052.0,,55828.0,,,,,,HALIFAX,46,91.744,18,56.91
2021,S,Semi-annual,124,Canada,6,Roll-on/ roll-off ships,,,20,,11053,,100430,,6052.0,,55828.0,,,,,,SAINT JOHN,240,-1.73,235,-0.325
2021,S,Semi-annual,124,Canada,6,Roll-on/ roll-off ships,,,20,,11053,,100430,,6052.0,,55828.0,,,,,,MONTREAL,311,-39.809,313,-20.272
2021,S,Semi-annual,124,Canada,7,Liquefied petroleum gas carriers,1.5292,,9,,47124,,47963,,53781.0,,55209.0,,,,,,HALIFAX,46,91.744,18,56.91
2021,S,Semi-annual,124,Canada,7,Liquefied petroleum gas carriers,1.5292,,9,,47124,,47963,,53781.0,,55209.0,,,,,,SAINT JOHN,240,-1.73,235,-0.325
2021,S,Semi-annual,124,Canada,7,Liquefied petroleum gas carriers,1.5292,,9,,47124,,47963,,53781.0,,55209.0,,,,,,MONTREAL,311,-39.809,313,-20.272
2021,S,Semi-annual,156,China,0,All ships,1.134,,14,,31021,,237200,,45026.0,,404389.0,,4372.0,,23964.0,,NINGBO,7,170.696,7,76.077
2021,S,Semi-annual,156,China,0,All ships,1.134,,14,,31021,,237200,,45026.0,,404389.0,,4372.0,,23964.0,,GUANGZHOU,9,161.331,9,72.749
2021,S,Semi-annual,156,China,0,All ships,1.134,,14,,31021,,237200,,45026.0,,404389.0,,4372.0,,23964.0,,CHIWAN,17,132.828,20,55.013
2021,S,Semi-annual,156,China,0,All ships,1.134,,14,,31021,,237200,,45026.0,,404389.0,,4372.0,,23964.0,,TIANJIN,27,109.448,26,51.441
2021,S,Semi-annual,156,China,0,All ships,1.134,,14,,31021,,237200,,45026.0,,404389.0,,4372.0,,23964.0,,QINGDAO,42,95.043,33,44.227
2021,S,Semi-annual,156,China,0,All ships,1.134,,14,,31021,,237200,,45026.0,,404389.0,,4372.0,,23964.0,,MAWAN,44,92.571,110,14.962
2021,S,Semi-annual,156,China,0,All ships,1.134,,14,,31021,,237200,,45026.0,,404389.0,,4372.0,,23964.0,,XIAMEN,45,92.212,40,39.737
2021,S,Semi-annual,156,China,0,All ships,1.134,,14,,31021,,237200,,45026.0,,404389.0,,4372.0,,23964.0,,DALIAN,83,50.94,81,20.193
2021,S,Semi-annual,156,China,0,All ships,1.134,,14,,31021,,237200,,45026.0,,404389.0,,4372.0,,23964.0,,DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951
2021,S,Semi-annual,156,China,0,All ships,1.134,,14,,31021,,237200,,45026.0,,404389.0,,4372.0,,23964.0,,SHANGHAI,316,-51.827,318,-24.039
2021,S,Semi-annual,156,China,1,Passenger ships,,,14,,14517,,85619,,,,,,,,,,NINGBO,7,170.696,7,76.077
2021,S,Semi-annual,156,China,1,Passenger ships,,,14,,14517,,85619,,,,,,,,,,GUANGZHOU,9,161.331,9,72.749
2021,S,Semi-annual,156,China,1,Passenger ships,,,14,,14517,,85619,,,,,,,,,,CHIWAN,17,132.828,20,55.013
2021,S,Semi-annual,156,China,1,Passenger ships,,,14,,14517,,85619,,,,,,,,,,TIANJIN,27,109.448,26,51.441
2021,S,Semi-annual,156,China,1,Passenger ships,,,14,,14517,,85619,,,,,,,,,,QINGDAO,42,95.043,33,44.227
2021,S,Semi-annual,156,China,1,Passenger ships,,,14,,14517,,85619,,,,,,,,,,MAWAN,44,92.571,110,14.962
2021,S,Semi-annual,156,China,1,Passenger ships,,,14,,14517,,85619,,,,,,,,,,XIAMEN,45,92.212,40,39.737
2021,S,Semi-annual,156,China,1,Passenger ships,,,14,,14517,,85619,,,,,,,,,,DALIAN,83,50.94,81,20.193
2021,S,Semi-annual,156,China,1,Passenger ships,,,14,,14517,,85619,,,,,,,,,,DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951
2021,S,Semi-annual,156,China,1,Passenger ships,,,14,,14517,,85619,,,,,,,,,,SHANGHAI,316,-51.827,318,-24.039
2021,S,Semi-annual,156,China,2,Liquid bulk carriers,1.1684,,12,,20121,,170618,,35087.0,,323183.0,,,,,,NINGBO,7,170.696,7,76.077
2021,S,Semi-annual,156,China,2,Liquid bulk carriers,1.1684,,12,,20121,,170618,,35087.0,,323183.0,,,,,,GUANGZHOU,9,161.331,9,72.749
2021,S,Semi-annual,156,China,2,Liquid bulk carriers,1.1684,,12,,20121,,170618,,35087.0,,323183.0,,,,,,CHIWAN,17,132.828,20,55.013
2021,S,Semi-annual,156,China,2,Liquid bulk carriers,1.1684,,12,,20121,,170618,,35087.0,,323183.0,,,,,,TIANJIN,27,109.448,26,51.441
2021,S,Semi-annual,156,China,2,Liquid bulk carriers,1.1684,,12,,20121,,170618,,35087.0,,323183.0,,,,,,QINGDAO,42,95.043,33,44.227
2021,S,Semi-annual,156,China,2,Liquid bulk carriers,1.1684,,12,,20121,,170618,,35087.0,,323183.0,,,,,,MAWAN,44,92.571,110,14.962
2021,S,Semi-annual,156,China,2,Liquid bulk carriers,1.1684,,12,,20121,,170618,,35087.0,,323183.0,,,,,,XIAMEN,45,92.212,40,39.737
2021,S,Semi-annual,156,China,2,Liquid bulk carriers,1.1684,,12,,20121,,170618,,35087.0,,323183.0,,,,,,DALIAN,83,50.94,81,20.193
2021,S,Semi-annual,156,China,2,Liquid bulk carriers,1.1684,,12,,20121,,170618,,35087.0,,323183.0,,,,,,DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951
2021,S,Semi-annual,156,China,2,Liquid bulk carriers,1.1684,,12,,20121,,170618,,35087.0,,323183.0,,,,,,SHANGHAI,316,-51.827,318,-24.039
2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,NINGBO,7,170.696,7,76.077
2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,GUANGZHOU,9,161.331,9,72.749
2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,CHIWAN,17,132.828,20,55.013
2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,TIANJIN,27,109.448,26,51.441
2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,QINGDAO,42,95.043,33,44.227
2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,MAWAN,44,92.571,110,14.962
2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,XIAMEN,45,92.212,40,39.737
2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,DALIAN,83,50.94,81,20.193
2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951
2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,SHANGHAI,316,-51.827,318,-24.039
2021,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.4358,,17,,10039,,91649,,14156.0,,103652.0,,,,,,NINGBO,7,170.696,7,76.077
2021,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.4358,,17,,10039,,91649,,14156.0,,103652.0,,,,,,GUANGZHOU,9,161.331,9,72.749
2021,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.4358,,17,,10039,,91649,,14156.0,,103652.0,,,,,,CHIWAN,17,132.828,20,55.013
2021,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.4358,,17,,10039,,91649,,14156.0,,103652.0,,,,,,TIANJIN,27,109.448,26,51.441
2021,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.4358,,17,,10039,,91649,,14156.0,,103652.0,,,,,,QINGDAO,42,95.043,33,44.227
2021,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.4358,,17,,10039,,91649,,14156.0,,103652.0,,,,,,MAWAN,44,92.571,110,14.962
2021,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.4358,,17,,10039,,91649,,14156.0,,103652.0,,,,,,XIAMEN,45,92.212,40,39.737
2021,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.4358,,17,,10039,,91649,,14156.0,,103652.0,,,,,,DALIAN,83,50.94,81,20.193
2021,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.4358,,17,,10039,,91649,,14156.0,,103652.0,,,,,,DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951
2021,S,Semi-annual,156,China,4,Dry breakbulk carriers,1.4358,,17,,10039,,91649,,14156.0,,103652.0,,,,,,SHANGHAI,316,-51.827,318,-24.039
2021,S,Semi-annual,156,China,5,Dry bulk carriers,2.0292,,14,,40526,,204014,,73691.0,,404389.0,,,,,,NINGBO,7,170.696,7,76.077
2021,S,Semi-annual,156,China,5,Dry bulk carriers,2.0292,,14,,40526,,204014,,73691.0,,404389.0,,,,,,GUANGZHOU,9,161.331,9,72.749
2021,S,Semi-annual,156,China,5,Dry bulk carriers,2.0292,,14,,40526,,204014,,73691.0,,404389.0,,,,,,CHIWAN,17,132.828,20,55.013
2021,S,Semi-annual,156,China,5,Dry bulk carriers,2.0292,,14,,40526,,204014,,73691.0,,404389.0,,,,,,TIANJIN,27,109.448,26,51.441
2021,S,Semi-annual,156,China,5,Dry bulk carriers,2.0292,,14,,40526,,204014,,73691.0,,404389.0,,,,,,QINGDAO,42,95.043,33,44.227
2021,S,Semi-annual,156,China,5,Dry bulk carriers,2.0292,,14,,40526,,204014,,73691.0,,404389.0,,,,,,MAWAN,44,92.571,110,14.962
2021,S,Semi-annual,156,China,5,Dry bulk carriers,2.0292,,14,,40526,,204014,,73691.0,,404389.0,,,,,,XIAMEN,45,92.212,40,39.737
2021,S,Semi-annual,156,China,5,Dry bulk carriers,2.0292,,14,,40526,,204014,,73691.0,,404389.0,,,,,,DALIAN,83,50.94,81,20.193
2021,S,Semi-annual,156,China,5,Dry bulk carriers,2.0292,,14,,40526,,204014,,73691.0,,404389.0,,,,,,DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951
2021,S,Semi-annual,156,China,5,Dry bulk carriers,2.0292,,14,,40526,,204014,,73691.0,,404389.0,,,,,,SHANGHAI,316,-51.827,318,-24.039
2021,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,12,,33820,,76420,,11569.0,,43878.0,,,,,,NINGBO,7,170.696,7,76.077
2021,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,12,,33820,,76420,,11569.0,,43878.0,,,,,,GUANGZHOU,9,161.331,9,72.749
2021,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,12,,33820,,76420,,11569.0,,43878.0,,,,,,CHIWAN,17,132.828,20,55.013
2021,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,12,,33820,,76420,,11569.0,,43878.0,,,,,,TIANJIN,27,109.448,26,51.441
2021,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,12,,33820,,76420,,11569.0,,43878.0,,,,,,QINGDAO,42,95.043,33,44.227
2021,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,12,,33820,,76420,,11569.0,,43878.0,,,,,,MAWAN,44,92.571,110,14.962
2021,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,12,,33820,,76420,,11569.0,,43878.0,,,,,,XIAMEN,45,92.212,40,39.737
2021,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,12,,33820,,76420,,11569.0,,43878.0,,,,,,DALIAN,83,50.94,81,20.193
2021,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,12,,33820,,76420,,11569.0,,43878.0,,,,,,DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951
2021,S,Semi-annual,156,China,6,Roll-on/ roll-off ships,,,12,,33820,,76420,,11569.0,,43878.0,,,,,,SHANGHAI,316,-51.827,318,-24.039
2021,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0382,,14,,9479,,61000,,10328.0,,64220.0,,,,,,NINGBO,7,170.696,7,76.077
2021,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0382,,14,,9479,,61000,,10328.0,,64220.0,,,,,,GUANGZHOU,9,161.331,9,72.749
2021,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0382,,14,,9479,,61000,,10328.0,,64220.0,,,,,,CHIWAN,17,132.828,20,55.013
2021,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0382,,14,,9479,,61000,,10328.0,,64220.0,,,,,,TIANJIN,27,109.448,26,51.441
2021,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0382,,14,,9479,,61000,,10328.0,,64220.0,,,,,,QINGDAO,42,95.043,33,44.227
2021,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0382,,14,,9479,,61000,,10328.0,,64220.0,,,,,,MAWAN,44,92.571,110,14.962
2021,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0382,,14,,9479,,61000,,10328.0,,64220.0,,,,,,XIAMEN,45,92.212,40,39.737
2021,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0382,,14,,9479,,61000,,10328.0,,64220.0,,,,,,DALIAN,83,50.94,81,20.193
2021,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0382,,14,,9479,,61000,,10328.0,,64220.0,,,,,,DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951
2021,S,Semi-annual,156,China,7,Liquefied petroleum gas carriers,1.0382,,14,,9479,,61000,,10328.0,,64220.0,,,,,,SHANGHAI,316,-51.827,318,-24.039
2021,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1854,,10,,93756,,168189,,74508.0,,155159.0,,,,,,NINGBO,7,170.696,7,76.077
2021,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1854,,10,,93756,,168189,,74508.0,,155159.0,,,,,,GUANGZHOU,9,161.331,9,72.749
2021,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1854,,10,,93756,,168189,,74508.0,,155159.0,,,,,,CHIWAN,17,132.828,20,55.013
2021,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1854,,10,,93756,,168189,,74508.0,,155159.0,,,,,,TIANJIN,27,109.448,26,51.441
2021,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1854,,10,,93756,,168189,,74508.0,,155159.0,,,,,,QINGDAO,42,95.043,33,44.227
2021,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1854,,10,,93756,,168189,,74508.0,,155159.0,,,,,,MAWAN,44,92.571,110,14.962
2021,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1854,,10,,93756,,168189,,74508.0,,155159.0,,,,,,XIAMEN,45,92.212,40,39.737
2021,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1854,,10,,93756,,168189,,74508.0,,155159.0,,,,,,DALIAN,83,50.94,81,20.193
2021,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1854,,10,,93756,,168189,,74508.0,,155159.0,,,,,,DA CHAN BAY TERMINAL ONE,142,20.563,122,10.951
2021,S,Semi-annual,156,China,8,Liquefied natural gas carriers,1.1854,,10,,93756,,168189,,74508.0,,155159.0,,,,,,SHANGHAI,316,-51.827,318,-24.039
2021,S,Semi-annual,191,Croatia,8,Liquefied natural gas carriers,1.5611,,8,,118462,,163922,,95783.0,,130441.0,,,,,,RIJEKA,190,9.469,200,2.632
2021,S,Semi-annual,251,France,0,All ships,1.1799,,17,,21440,,237200,,16035.0,,308376.0,,5051.0,,23964.0,,NANTES SAINT-NAZAIRE,105,41.619,104,16.047
2021,S,Semi-annual,251,France,0,All ships,1.1799,,17,,21440,,237200,,16035.0,,308376.0,,5051.0,,23964.0,,POINTE-À-PITRE,109,40.162,107,15.702
2021,S,Semi-annual,251,France,0,All ships,1.1799,,17,,21440,,237200,,16035.0,,308376.0,,5051.0,,23964.0,,FORT-DE-FRANCE,122,28.535,127,10.42
2021,S,Semi-annual,251,France,0,All ships,1.1799,,17,,21440,,237200,,16035.0,,308376.0,,5051.0,,23964.0,,GUSTAVIA,197,8.136,190,3.96
2021,S,Semi-annual,251,France,0,All ships,1.1799,,17,,21440,,237200,,16035.0,,308376.0,,5051.0,,23964.0,,BORDEAUX,228,1.158,223,0.626
2021,S,Semi-annual,251,France,0,All ships,1.1799,,17,,21440,,237200,,16035.0,,308376.0,,5051.0,,23964.0,,LE HAVRE,292,-26.886,286,-9.533
2021,S,Semi-annual,251,France,0,All ships,1.1799,,17,,21440,,237200,,16035.0,,308376.0,,5051.0,,23964.0,,MAYOTTE,294,-27.444,293,-11.873
