Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
2018S01,S1   2018,2018,S,Semi-annual,1615,LDCs: Islands and Haiti,3,Container ships,152,
2018S01,S1   2018,2018,S,Semi-annual,1615,LDCs: Islands and Haiti,4,Dry breakbulk carriers,445,
2018S01,S1   2018,2018,S,Semi-annual,1615,LDCs: Islands and Haiti,5,Dry bulk carriers,60,
2018S01,S1   2018,2018,S,Semi-annual,1615,LDCs: Islands and Haiti,6,Roll-on/ roll-off ships,54,
2018S01,S1   2018,2018,S,Semi-annual,1620,LLDCs (Landlocked developing countries),0,All ships,2687,
2018S01,S1   2018,2018,S,Semi-annual,1620,LLDCs (Landlocked developing countries),1,Passenger ships,479,
2018S01,S1   2018,2018,S,Semi-annual,1620,LLDCs (Landlocked developing countries),2,Liquid bulk carriers,1135,
2018S01,S1   2018,2018,S,Semi-annual,1620,LLDCs (Landlocked developing countries),4,Dry breakbulk carriers,965,
2018S01,S1   2018,2018,S,Semi-annual,1620,LLDCs (Landlocked developing countries),5,Dry bulk carriers,17,
2018S01,S1   2018,2018,S,Semi-annual,1620,LLDCs (Landlocked developing countries),6,Roll-on/ roll-off ships,91,
2018S01,S1   2018,2018,S,Semi-annual,1630,SIDS (Small island developing States) (analytical),0,All ships,15733,
2018S01,S1   2018,2018,S,Semi-annual,1630,SIDS (Small island developing States) (analytical),1,Passenger ships,6753,
2018S01,S1   2018,2018,S,Semi-annual,1630,SIDS (Small island developing States) (analytical),2,Liquid bulk carriers,2614,
2018S01,S1   2018,2018,S,Semi-annual,1630,SIDS (Small island developing States) (analytical),3,Container ships,2698,
2018S01,S1   2018,2018,S,Semi-annual,1630,SIDS (Small island developing States) (analytical),4,Dry breakbulk carriers,2471,
2018S01,S1   2018,2018,S,Semi-annual,1630,SIDS (Small island developing States) (analytical),5,Dry bulk carriers,394,
2018S01,S1   2018,2018,S,Semi-annual,1630,SIDS (Small island developing States) (analytical),6,Roll-on/ roll-off ships,611,
2018S01,S1   2018,2018,S,Semi-annual,1630,SIDS (Small island developing States) (analytical),7,Liquefied petroleum gas carriers,85,
2018S01,S1   2018,2018,S,Semi-annual,1630,SIDS (Small island developing States) (analytical),8,Liquefied natural gas carriers,107,
2018S01,S1   2018,2018,S,Semi-annual,1631,SIDS: Atlantic and Indian Ocean,0,All ships,3220,
2018S01,S1   2018,2018,S,Semi-annual,1631,SIDS: Atlantic and Indian Ocean,1,Passenger ships,1511,
2018S01,S1   2018,2018,S,Semi-annual,1631,SIDS: Atlantic and Indian Ocean,2,Liquid bulk carriers,590,
